session_date,session_source,session_medium,campaign_name,landing_page,country,device_category,operating_system,browser,sessions,new_users,bounce_rate,avg_session_duration_sec,page_views,conversions,total_revenue,extraction_date,data_source
20240815,facebook,organic,brand_awareness,/products/gunbot-config,United Kingdom,mobile,Windows,Firefox,25,12,0.817,296.26,62,1,202.79,2026-07-04T05:01:00.675026,google_analytics_4
20240815,(direct),email,black_friday,/products/btc-indicator,Mexico,desktop,iOS,Edge,64,27,0.6663,137.42,192,4,504.25,2026-07-04T05:01:00.675026,google_analytics_4
20240815,instagram,social,retargeting_q4,/products/gunbot-config,Brazil,desktop,macOS,Firefox,81,39,0.5168,392.95,192,4,730.82,2026-07-04T05:01:00.675026,google_analytics_4
20240815,google,social,(not set),/products/gunbot-config,Canada,tablet,iOS,Firefox,33,18,0.5152,90.38,123,2,239.82,2026-07-04T05:01:00.675026,google_analytics_4
20240815,bing,cpc,retargeting_q4,/products/btc-indicator,Mexico,mobile,iOS,Firefox,24,16,0.4478,100.62,25,1,103.53,2026-07-04T05:01:00.675026,google_analytics_4
20240816,email,organic,(not set),/collections/all,Mexico,tablet,Android,Edge,23,8,0.8137,115.8,60,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240816,bing,social,summer_promo,/,United Kingdom,mobile,Android,Edge,55,39,0.3258,260.3,143,3,247.73,2026-07-04T05:01:00.675026,google_analytics_4
20240817,email,organic,(not set),/pages/about,Mexico,desktop,Android,Firefox,11,5,0.7824,286.71,25,1,294.36,2026-07-04T05:01:00.675026,google_analytics_4
20240817,(direct),referral,brand_awareness,/collections/all,Spain,tablet,Android,Safari,79,53,0.5164,375.83,173,6,681.53,2026-07-04T05:01:00.675026,google_analytics_4
20240817,facebook,cpc,black_friday,/collections/all,Mexico,desktop,macOS,Safari,38,20,0.5035,414.86,147,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240817,facebook,social,(not set),/collections/all,Germany,tablet,macOS,Chrome,23,17,0.6358,46.45,77,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240817,bing,email,(not set),/products/gunbot-config,United States,mobile,iOS,Chrome,60,20,0.7368,79.9,187,1,32.76,2026-07-04T05:01:00.675026,google_analytics_4
20240818,instagram,social,black_friday,/pages/about,Canada,mobile,Android,Chrome,19,14,0.8066,355.86,19,1,97.55,2026-07-04T05:01:00.675026,google_analytics_4
20240818,direct,(none),brand_awareness,/products/btc-indicator,United Kingdom,desktop,Linux,Safari,16,11,0.5694,293.36,20,1,275.12,2026-07-04T05:01:00.675026,google_analytics_4
20240819,facebook,referral,retargeting_q4,/pages/about,Canada,mobile,Linux,Firefox,28,12,0.6002,89.38,46,2,155.75,2026-07-04T05:01:00.675026,google_analytics_4
20240820,facebook,cpc,(not set),/collections/all,Germany,tablet,Android,Chrome,47,16,0.8468,359.41,149,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240821,email,cpc,retargeting_q4,/products/gunbot-config,United Kingdom,desktop,macOS,Chrome,19,5,0.675,64.27,41,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240821,facebook,(none),brand_awareness,/products/gunbot-config,Spain,tablet,iOS,Safari,56,18,0.6704,282.26,187,2,178.74,2026-07-04T05:01:00.675026,google_analytics_4
20240821,email,organic,summer_promo,/,United Kingdom,desktop,iOS,Chrome,9,3,0.486,121.92,11,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240821,instagram,social,retargeting_q4,/,United Kingdom,mobile,Android,Chrome,19,6,0.5826,380.44,71,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240821,(direct),social,(not set),/pages/about,Germany,mobile,Windows,Chrome,59,24,0.4194,242.47,61,3,96.4,2026-07-04T05:01:00.675026,google_analytics_4
20240822,facebook,social,black_friday,/,United Kingdom,mobile,Android,Edge,36,19,0.8109,47.89,104,1,293.82,2026-07-04T05:01:00.675026,google_analytics_4
20240822,email,cpc,retargeting_q4,/pages/about,Brazil,tablet,macOS,Edge,75,41,0.5492,292.31,200,2,130.72,2026-07-04T05:01:00.675026,google_analytics_4
20240822,(direct),(none),summer_promo,/products/btc-indicator,Germany,mobile,Linux,Firefox,49,16,0.5553,288.84,151,1,233.27,2026-07-04T05:01:00.675026,google_analytics_4
20240823,direct,social,brand_awareness,/products/gunbot-config,Mexico,mobile,Android,Safari,58,29,0.7507,121.26,218,4,478.64,2026-07-04T05:01:00.675026,google_analytics_4
20240823,instagram,social,summer_promo,/products/gunbot-config,Canada,tablet,iOS,Chrome,25,14,0.6281,158.76,29,1,128.34,2026-07-04T05:01:00.675026,google_analytics_4
20240823,bing,email,(not set),/products/btc-indicator,Brazil,mobile,Linux,Chrome,29,16,0.7895,72.69,74,2,549.59,2026-07-04T05:01:00.675026,google_analytics_4
20240823,email,cpc,black_friday,/pages/about,United States,tablet,Windows,Safari,12,8,0.6911,202.97,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240823,google,cpc,summer_promo,/,United States,mobile,Android,Firefox,85,31,0.6927,264.78,99,2,180.29,2026-07-04T05:01:00.675026,google_analytics_4
20240823,instagram,(none),retargeting_q4,/pages/about,Germany,mobile,Windows,Edge,71,48,0.4211,76.67,242,3,488.7,2026-07-04T05:01:00.675026,google_analytics_4
20240824,facebook,email,retargeting_q4,/collections/all,Mexico,tablet,macOS,Firefox,33,18,0.6869,85.61,114,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240824,facebook,social,summer_promo,/pages/about,Mexico,tablet,macOS,Edge,81,42,0.6918,159.04,240,6,1352.69,2026-07-04T05:01:00.675026,google_analytics_4
20240824,direct,email,summer_promo,/pages/about,Mexico,desktop,Linux,Chrome,64,27,0.5569,394.38,168,1,154.67,2026-07-04T05:01:00.675026,google_analytics_4
20240824,email,email,brand_awareness,/products/gunbot-config,United States,mobile,Linux,Firefox,133,79,0.3731,217.63,365,3,90.09,2026-07-04T05:01:00.675026,google_analytics_4
20240824,instagram,cpc,summer_promo,/pages/about,Canada,mobile,Windows,Edge,106,56,0.7521,102.09,265,4,715.89,2026-07-04T05:01:00.675026,google_analytics_4
20240824,google,referral,black_friday,/products/gunbot-config,Germany,mobile,Windows,Firefox,25,16,0.7018,60.98,28,1,278.41,2026-07-04T05:01:00.675026,google_analytics_4
20240825,google,(none),(not set),/collections/all,Germany,desktop,Linux,Safari,10,5,0.7061,84.2,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240826,email,social,(not set),/products/gunbot-config,Mexico,desktop,Windows,Safari,51,26,0.6133,302.04,127,2,456.37,2026-07-04T05:01:00.675026,google_analytics_4
20240826,google,(none),black_friday,/products/gunbot-config,United Kingdom,tablet,macOS,Chrome,42,24,0.7819,246.51,143,2,164.47,2026-07-04T05:01:00.675026,google_analytics_4
20240827,(direct),email,brand_awareness,/products/btc-indicator,Germany,desktop,Windows,Edge,21,6,0.4351,193.5,36,1,245.16,2026-07-04T05:01:00.675026,google_analytics_4
20240827,email,organic,black_friday,/collections/all,Spain,mobile,macOS,Safari,77,57,0.6888,254.86,164,5,1400.54,2026-07-04T05:01:00.675026,google_analytics_4
20240828,bing,social,retargeting_q4,/products/btc-indicator,Mexico,mobile,Windows,Firefox,5,1,0.7609,48.14,6,1,52.92,2026-07-04T05:01:00.675026,google_analytics_4
20240828,(direct),organic,brand_awareness,/pages/about,Germany,mobile,Linux,Chrome,54,38,0.3455,268.05,180,1,282.84,2026-07-04T05:01:00.675026,google_analytics_4
20240828,facebook,social,(not set),/,Canada,mobile,Linux,Firefox,108,40,0.745,374.13,124,3,187.54,2026-07-04T05:01:00.675026,google_analytics_4
20240828,facebook,referral,(not set),/,United Kingdom,mobile,Linux,Safari,114,45,0.591,86.23,392,3,878.65,2026-07-04T05:01:00.675026,google_analytics_4
20240828,google,email,brand_awareness,/products/gunbot-config,Brazil,tablet,iOS,Edge,88,43,0.4401,223.02,191,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240829,direct,cpc,brand_awareness,/products/gunbot-config,United Kingdom,mobile,macOS,Safari,56,25,0.3965,242.64,168,3,871.51,2026-07-04T05:01:00.675026,google_analytics_4
20240829,facebook,email,brand_awareness,/products/gunbot-config,Canada,mobile,iOS,Firefox,11,6,0.4173,70.93,25,1,34.01,2026-07-04T05:01:00.675026,google_analytics_4
20240829,facebook,email,summer_promo,/products/gunbot-config,Spain,desktop,Android,Safari,49,19,0.7223,96.91,86,2,571.01,2026-07-04T05:01:00.675026,google_analytics_4
20240829,instagram,referral,black_friday,/collections/all,Mexico,mobile,macOS,Edge,6,2,0.5374,78.66,19,1,289.6,2026-07-04T05:01:00.675026,google_analytics_4
20240829,instagram,email,black_friday,/products/btc-indicator,Brazil,desktop,Windows,Edge,13,4,0.3547,52.85,33,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240830,direct,(none),retargeting_q4,/products/gunbot-config,Germany,mobile,macOS,Firefox,15,7,0.5314,302.87,25,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240831,direct,organic,summer_promo,/pages/about,Germany,tablet,Windows,Safari,101,69,0.3167,219.03,110,8,1078.06,2026-07-04T05:01:00.675026,google_analytics_4
20240831,direct,organic,(not set),/products/btc-indicator,Canada,tablet,Android,Safari,104,40,0.371,62.44,221,4,1108.6,2026-07-04T05:01:00.675026,google_analytics_4
20240831,instagram,organic,(not set),/collections/all,Spain,mobile,Linux,Chrome,100,52,0.5997,128.67,189,5,779.19,2026-07-04T05:01:00.675026,google_analytics_4
20240831,(direct),organic,black_friday,/,United Kingdom,tablet,iOS,Safari,14,9,0.7084,410.28,49,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240831,(direct),referral,(not set),/collections/all,Mexico,desktop,Linux,Edge,72,25,0.5436,397.85,189,5,412.78,2026-07-04T05:01:00.675026,google_analytics_4
20240831,direct,email,retargeting_q4,/collections/all,Mexico,mobile,Linux,Safari,90,55,0.6057,136.33,288,5,403.36,2026-07-04T05:01:00.675026,google_analytics_4
20240901,instagram,referral,(not set),/pages/about,Germany,tablet,iOS,Safari,30,10,0.6146,328.67,85,2,137.59,2026-07-04T05:01:00.675026,google_analytics_4
20240901,direct,(none),(not set),/collections/all,Germany,tablet,Linux,Chrome,85,42,0.5736,156.98,110,2,481.14,2026-07-04T05:01:00.675026,google_analytics_4
20240901,bing,referral,brand_awareness,/products/gunbot-config,Spain,desktop,Linux,Chrome,134,98,0.313,296.37,148,9,1224.3,2026-07-04T05:01:00.675026,google_analytics_4
20240901,(direct),(none),(not set),/products/gunbot-config,Germany,mobile,Linux,Safari,82,46,0.3496,61.21,310,3,883.87,2026-07-04T05:01:00.675026,google_analytics_4
20240901,bing,social,retargeting_q4,/collections/all,Spain,desktop,macOS,Firefox,20,9,0.4591,157.29,38,1,43.15,2026-07-04T05:01:00.675026,google_analytics_4
20240901,google,(none),brand_awareness,/pages/about,Brazil,desktop,macOS,Safari,54,24,0.3132,76.44,78,1,85.01,2026-07-04T05:01:00.675026,google_analytics_4
20240902,email,cpc,retargeting_q4,/products/gunbot-config,Brazil,tablet,macOS,Safari,38,14,0.3838,212.29,85,2,128.98,2026-07-04T05:01:00.675026,google_analytics_4
20240902,instagram,organic,summer_promo,/,Spain,desktop,iOS,Firefox,53,38,0.6229,407.26,199,3,263.14,2026-07-04T05:01:00.675026,google_analytics_4
20240903,(direct),(none),black_friday,/collections/all,United States,mobile,iOS,Safari,96,71,0.5013,326.76,283,7,1953.1,2026-07-04T05:01:00.675026,google_analytics_4
20240903,facebook,referral,black_friday,/,United States,desktop,iOS,Chrome,103,43,0.6463,285.95,319,4,769.21,2026-07-04T05:01:00.675026,google_analytics_4
20240903,instagram,referral,(not set),/products/btc-indicator,United States,tablet,Android,Chrome,25,8,0.6326,193.42,52,1,182.69,2026-07-04T05:01:00.675026,google_analytics_4
20240903,email,organic,retargeting_q4,/products/btc-indicator,Germany,tablet,macOS,Edge,18,7,0.3153,61.55,55,1,189.18,2026-07-04T05:01:00.675026,google_analytics_4
20240903,instagram,organic,retargeting_q4,/,Brazil,desktop,iOS,Safari,96,48,0.8369,190.95,132,7,689.6,2026-07-04T05:01:00.675026,google_analytics_4
20240903,facebook,email,retargeting_q4,/collections/all,United States,tablet,macOS,Firefox,51,21,0.5362,380.05,131,4,910.12,2026-07-04T05:01:00.675026,google_analytics_4
20240904,instagram,(none),(not set),/products/btc-indicator,Canada,desktop,Linux,Safari,17,5,0.3139,215.98,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240904,(direct),organic,retargeting_q4,/pages/about,Germany,desktop,macOS,Chrome,8,4,0.401,92.56,26,1,248.7,2026-07-04T05:01:00.675026,google_analytics_4
20240905,google,referral,retargeting_q4,/collections/all,United Kingdom,desktop,Linux,Chrome,31,23,0.443,283.47,107,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240905,facebook,(none),black_friday,/products/gunbot-config,United States,mobile,macOS,Safari,16,6,0.6103,83.4,39,1,185.68,2026-07-04T05:01:00.675026,google_analytics_4
20240905,bing,email,summer_promo,/collections/all,Canada,desktop,macOS,Safari,28,18,0.4828,377.48,102,1,264.33,2026-07-04T05:01:00.675026,google_analytics_4
20240905,instagram,cpc,(not set),/products/gunbot-config,United States,mobile,iOS,Safari,38,14,0.8385,130.57,140,2,61.46,2026-07-04T05:01:00.675026,google_analytics_4
20240905,google,organic,(not set),/collections/all,Spain,mobile,iOS,Safari,36,16,0.7534,128.11,86,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240906,facebook,email,(not set),/,Canada,desktop,Android,Safari,12,8,0.8155,146.62,30,1,58.0,2026-07-04T05:01:00.675026,google_analytics_4
20240907,facebook,cpc,summer_promo,/pages/about,Mexico,tablet,Linux,Edge,152,96,0.8271,152.6,276,8,1104.64,2026-07-04T05:01:00.675026,google_analytics_4
20240908,bing,referral,brand_awareness,/products/btc-indicator,Canada,mobile,macOS,Edge,48,32,0.5917,216.63,102,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240908,(direct),referral,black_friday,/products/btc-indicator,Spain,tablet,macOS,Chrome,68,50,0.6219,49.16,270,4,244.08,2026-07-04T05:01:00.675026,google_analytics_4
20240908,email,social,black_friday,/collections/all,Spain,tablet,Linux,Chrome,31,19,0.4083,98.33,35,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240909,instagram,(none),retargeting_q4,/pages/about,United Kingdom,tablet,macOS,Edge,34,25,0.3517,237.95,66,2,450.96,2026-07-04T05:01:00.675026,google_analytics_4
20240910,google,social,(not set),/pages/about,Spain,tablet,Windows,Edge,60,25,0.7298,139.38,62,1,212.93,2026-07-04T05:01:00.675026,google_analytics_4
20240911,bing,cpc,summer_promo,/collections/all,Mexico,tablet,macOS,Chrome,67,44,0.5815,284.04,127,5,314.34,2026-07-04T05:01:00.675026,google_analytics_4
20240911,(direct),referral,summer_promo,/collections/all,Spain,desktop,Android,Safari,44,13,0.7231,121.14,118,2,425.85,2026-07-04T05:01:00.675026,google_analytics_4
20240911,google,email,(not set),/pages/about,United States,desktop,Linux,Firefox,24,10,0.84,192.46,49,1,211.68,2026-07-04T05:01:00.675026,google_analytics_4
20240911,(direct),referral,brand_awareness,/,Mexico,desktop,macOS,Chrome,76,54,0.571,209.62,188,1,241.0,2026-07-04T05:01:00.675026,google_analytics_4
20240911,direct,cpc,(not set),/products/gunbot-config,United Kingdom,desktop,iOS,Edge,91,29,0.3644,227.56,299,1,37.62,2026-07-04T05:01:00.675026,google_analytics_4
20240912,(direct),cpc,(not set),/products/gunbot-config,Canada,tablet,macOS,Chrome,18,6,0.4161,415.86,58,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240913,direct,organic,summer_promo,/pages/about,Spain,tablet,Android,Chrome,58,41,0.3892,182.36,223,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240913,(direct),organic,(not set),/products/gunbot-config,Germany,desktop,macOS,Safari,60,20,0.3869,266.05,237,1,266.69,2026-07-04T05:01:00.675026,google_analytics_4
20240913,email,email,brand_awareness,/pages/about,United Kingdom,mobile,Windows,Firefox,40,14,0.4116,153.25,50,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240913,instagram,organic,(not set),/,United States,tablet,iOS,Edge,91,38,0.4871,399.84,167,2,330.62,2026-07-04T05:01:00.675026,google_analytics_4
20240913,instagram,email,brand_awareness,/pages/about,Canada,tablet,Android,Safari,68,36,0.4954,392.65,133,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240913,email,social,summer_promo,/,Canada,desktop,macOS,Safari,53,35,0.4195,416.52,135,3,344.73,2026-07-04T05:01:00.675026,google_analytics_4
20240914,bing,email,summer_promo,/products/btc-indicator,Germany,mobile,Android,Edge,49,34,0.7751,47.36,112,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240914,email,(none),black_friday,/products/gunbot-config,Canada,desktop,Android,Firefox,72,53,0.6295,235.67,85,3,872.56,2026-07-04T05:01:00.675026,google_analytics_4
20240914,instagram,cpc,(not set),/products/btc-indicator,Brazil,mobile,Android,Firefox,41,22,0.3325,311.54,160,2,376.94,2026-07-04T05:01:00.675026,google_analytics_4
20240914,facebook,cpc,retargeting_q4,/,Canada,desktop,Linux,Safari,22,9,0.7817,289.44,62,1,278.22,2026-07-04T05:01:00.675026,google_analytics_4
20240914,google,(none),brand_awareness,/products/btc-indicator,United States,tablet,iOS,Safari,74,44,0.6498,248.44,175,2,412.42,2026-07-04T05:01:00.675026,google_analytics_4
20240915,email,(none),retargeting_q4,/products/gunbot-config,United States,tablet,Linux,Safari,71,40,0.6819,369.7,223,1,75.68,2026-07-04T05:01:00.675026,google_analytics_4
20240915,bing,(none),black_friday,/,Canada,tablet,Android,Firefox,151,75,0.3871,386.75,395,4,997.76,2026-07-04T05:01:00.675026,google_analytics_4
20240915,(direct),cpc,brand_awareness,/,Canada,tablet,macOS,Safari,73,45,0.7853,148.66,256,4,910.58,2026-07-04T05:01:00.675026,google_analytics_4
20240916,bing,organic,black_friday,/collections/all,United Kingdom,desktop,Windows,Edge,88,59,0.6067,311.68,226,2,105.22,2026-07-04T05:01:00.675026,google_analytics_4
20240916,instagram,cpc,brand_awareness,/products/gunbot-config,Mexico,tablet,Linux,Safari,26,15,0.347,365.1,51,1,159.11,2026-07-04T05:01:00.675026,google_analytics_4
20240916,google,(none),retargeting_q4,/products/gunbot-config,Germany,tablet,Android,Edge,87,51,0.6531,116.32,152,3,631.11,2026-07-04T05:01:00.675026,google_analytics_4
20240916,bing,social,brand_awareness,/products/gunbot-config,Canada,desktop,Windows,Firefox,56,31,0.3625,301.33,175,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240916,direct,email,(not set),/collections/all,Brazil,desktop,Linux,Edge,50,35,0.658,64.8,83,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240917,(direct),referral,brand_awareness,/collections/all,Mexico,mobile,macOS,Chrome,57,30,0.3538,91.21,82,3,538.78,2026-07-04T05:01:00.675026,google_analytics_4
20240917,facebook,organic,brand_awareness,/products/btc-indicator,Germany,mobile,Linux,Safari,14,6,0.5489,88.57,16,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240918,(direct),cpc,summer_promo,/collections/all,United States,mobile,Linux,Safari,20,12,0.7985,332.62,33,1,210.42,2026-07-04T05:01:00.675026,google_analytics_4
20240918,facebook,organic,brand_awareness,/,United States,tablet,Android,Firefox,110,59,0.6129,57.43,217,7,1017.44,2026-07-04T05:01:00.675026,google_analytics_4
20240918,google,social,black_friday,/products/gunbot-config,Germany,desktop,Android,Edge,60,27,0.4222,308.41,148,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20240918,instagram,cpc,retargeting_q4,/collections/all,Mexico,mobile,Android,Chrome,41,18,0.724,376.34,47,1,270.79,2026-07-04T05:01:00.675026,google_analytics_4
