trend_id,keyword_tracked,search_date,search_interest_score,geo_region,platform_source,top_related_query_1,top_related_query_2,top_related_query_3,rising_query_1,rising_query_2,weekly_momentum_pct,monthly_momentum_pct,seasonality_index,competition_level,estimated_cpc_low,estimated_cpc_high,organic_difficulty,search_volume_tier,profitable_niche_flag
trd_prompt_generation_20251213,prompt generation,2025-12-13T00:00:00,7,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-12.5,0.0,100.0,Medium,3.12,6.55,54,Low,False
trd_agentic_AI_20251213,agentic AI,2025-12-13T00:00:00,48,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-20.0,-11.11,100.0,Medium,3.22,6.76,80,Medium,False
trd_prompt_engineering_20251213,prompt engineering,2025-12-13T00:00:00,20,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-9.09,-4.76,100.0,Medium,3.0,6.3,85,Low,False
trd_prompt_generation_20251214,prompt generation,2025-12-14T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,28.57,28.57,100.0,Medium,3.21,6.74,85,Low,False
trd_agentic_AI_20251214,agentic AI,2025-12-14T00:00:00,43,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-10.42,-53.26,100.0,Medium,3.44,7.22,68,Medium,False
trd_prompt_engineering_20251214,prompt engineering,2025-12-14T00:00:00,20,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,5.26,100.0,Medium,2.83,5.94,83,Low,False
trd_prompt_generation_20251215,prompt generation,2025-12-15T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-11.11,14.29,100.0,Medium,2.05,4.3,76,Low,False
trd_agentic_AI_20251215,agentic AI,2025-12-15T00:00:00,54,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,25.58,-38.64,100.0,Medium,3.28,6.89,56,Medium,False
trd_prompt_engineering_20251215,prompt engineering,2025-12-15T00:00:00,21,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.0,-8.7,100.0,Medium,2.7,5.67,50,Low,False
trd_prompt_generation_20251216,prompt generation,2025-12-16T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,12.5,12.5,100.0,Medium,2.12,4.45,84,Low,False
trd_agentic_AI_20251216,agentic AI,2025-12-16T00:00:00,52,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.7,-13.33,100.0,Medium,3.27,6.87,48,Medium,False
trd_prompt_engineering_20251216,prompt engineering,2025-12-16T00:00:00,24,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,14.29,9.09,100.0,Medium,2.3,4.83,57,Low,False
trd_prompt_generation_20251217,prompt generation,2025-12-17T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,22.22,57.14,100.0,Medium,1.41,2.96,54,Low,False
trd_agentic_AI_20251217,agentic AI,2025-12-17T00:00:00,50,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.85,4.17,100.0,Medium,3.03,6.36,66,Medium,False
trd_prompt_engineering_20251217,prompt engineering,2025-12-17T00:00:00,22,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.33,10.0,100.0,Medium,1.67,3.51,79,Low,False
trd_prompt_generation_20251218,prompt generation,2025-12-18T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,22.22,100.0,Medium,3.28,6.89,51,Low,False
trd_agentic_AI_20251218,agentic AI,2025-12-18T00:00:00,44,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-12.0,2.33,100.0,Medium,1.99,4.18,70,Medium,False
trd_prompt_engineering_20251218,prompt engineering,2025-12-18T00:00:00,24,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,9.09,20.0,100.0,Medium,1.94,4.07,70,Low,False
trd_prompt_generation_20251219,prompt generation,2025-12-19T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-9.09,25.0,100.0,Medium,2.38,5.0,50,Low,False
trd_agentic_AI_20251219,agentic AI,2025-12-19T00:00:00,39,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-11.36,-27.78,100.0,Medium,2.82,5.92,77,Low,False
trd_prompt_engineering_20251219,prompt engineering,2025-12-19T00:00:00,22,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.33,4.76,100.0,Medium,1.98,4.16,81,Low,False
trd_prompt_generation_20251220,prompt generation,2025-12-20T00:00:00,11,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.0,22.22,100.0,Medium,1.8,3.78,65,Low,False
trd_agentic_AI_20251220,agentic AI,2025-12-20T00:00:00,27,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-30.77,-48.08,100.0,Medium,2.19,4.6,82,Low,False
trd_prompt_engineering_20251220,prompt engineering,2025-12-20T00:00:00,17,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-22.73,-29.17,100.0,Medium,2.4,5.04,55,Low,False
trd_prompt_generation_20251221,prompt generation,2025-12-21T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-18.18,-18.18,100.0,Medium,2.37,4.98,77,Low,False
trd_agentic_AI_20251221,agentic AI,2025-12-21T00:00:00,28,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,3.7,-44.0,100.0,Medium,3.01,6.32,73,Low,False
trd_prompt_engineering_20251221,prompt engineering,2025-12-21T00:00:00,17,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-22.73,100.0,Medium,1.21,2.54,67,Low,False
trd_prompt_generation_20251222,prompt generation,2025-12-22T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-18.18,100.0,Medium,3.06,6.43,67,Low,False
trd_agentic_AI_20251222,agentic AI,2025-12-22T00:00:00,36,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,28.57,-18.18,100.0,Medium,2.32,4.87,48,Low,False
trd_prompt_engineering_20251222,prompt engineering,2025-12-22T00:00:00,17,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-29.17,100.0,Medium,2.5,5.25,55,Low,False
trd_prompt_generation_20251223,prompt generation,2025-12-23T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.11,0.0,100.0,Medium,3.25,6.83,61,Low,False
trd_agentic_AI_20251223,agentic AI,2025-12-23T00:00:00,37,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.78,-5.13,100.0,Medium,2.34,4.91,53,Low,False
trd_prompt_engineering_20251223,prompt engineering,2025-12-23T00:00:00,21,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,23.53,-4.55,100.0,Medium,1.52,3.19,52,Low,False
trd_prompt_generation_20251224,prompt generation,2025-12-24T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-9.09,100.0,Medium,2.18,4.58,54,Low,False
trd_agentic_AI_20251224,agentic AI,2025-12-24T00:00:00,33,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-10.81,22.22,100.0,Medium,2.76,5.8,69,Low,False
trd_prompt_engineering_20251224,prompt engineering,2025-12-24T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-9.52,11.76,100.0,Medium,2.62,5.5,77,Low,False
trd_prompt_generation_20251225,prompt generation,2025-12-25T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-20.0,-11.11,100.0,Medium,1.59,3.34,80,Low,False
trd_agentic_AI_20251225,agentic AI,2025-12-25T00:00:00,26,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-21.21,-7.14,100.0,Medium,2.82,5.92,67,Low,False
trd_prompt_engineering_20251225,prompt engineering,2025-12-25T00:00:00,18,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-5.26,5.88,100.0,Medium,2.93,6.15,58,Low,False
trd_prompt_generation_20251226,prompt generation,2025-12-26T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-11.11,100.0,Medium,1.32,2.77,73,Low,False
trd_agentic_AI_20251226,agentic AI,2025-12-26T00:00:00,27,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,3.85,-25.0,100.0,Medium,2.02,4.24,52,Low,False
trd_prompt_engineering_20251226,prompt engineering,2025-12-26T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.56,11.76,100.0,Medium,3.21,6.74,85,Low,False
trd_prompt_generation_20251227,prompt generation,2025-12-27T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,12.5,-10.0,100.0,Medium,2.17,4.56,61,Low,False
trd_agentic_AI_20251227,agentic AI,2025-12-27T00:00:00,26,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.7,-29.73,100.0,Medium,3.2,6.72,47,Low,False
trd_prompt_engineering_20251227,prompt engineering,2025-12-27T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-9.52,100.0,Medium,2.93,6.15,50,Low,False
trd_prompt_generation_20251228,prompt generation,2025-12-28T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-11.11,-20.0,100.0,Medium,2.52,5.29,50,Low,False
trd_agentic_AI_20251228,agentic AI,2025-12-28T00:00:00,26,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,-21.21,100.0,Medium,2.36,4.96,68,Low,False
trd_prompt_engineering_20251228,prompt engineering,2025-12-28T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,0.0,100.0,Medium,2.85,5.99,64,Low,False
trd_prompt_generation_20251229,prompt generation,2025-12-29T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,0.0,100.0,Medium,3.13,6.57,61,Low,False
trd_agentic_AI_20251229,agentic AI,2025-12-29T00:00:00,34,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,30.77,30.77,100.0,Medium,2.43,5.1,51,Low,False
trd_prompt_engineering_20251229,prompt engineering,2025-12-29T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,5.56,100.0,Medium,3.31,6.95,84,Low,False
trd_prompt_generation_20251230,prompt generation,2025-12-30T00:00:00,10,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,25.0,25.0,100.0,Medium,2.04,4.28,58,Low,False
trd_agentic_AI_20251230,agentic AI,2025-12-30T00:00:00,35,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.94,29.63,100.0,Medium,3.03,6.36,65,Low,False
trd_prompt_engineering_20251230,prompt engineering,2025-12-30T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,0.0,100.0,Medium,3.05,6.41,66,Low,False
trd_prompt_generation_20251231,prompt generation,2025-12-31T00:00:00,9,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-10.0,0.0,100.0,Medium,3.49,7.33,64,Low,False
trd_agentic_AI_20251231,agentic AI,2025-12-31T00:00:00,30,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-14.29,15.38,100.0,Medium,2.64,5.54,82,Low,False
trd_prompt_engineering_20251231,prompt engineering,2025-12-31T00:00:00,17,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-10.53,-10.53,100.0,Medium,1.43,3.0,59,Low,False
trd_prompt_generation_20260101,prompt generation,2026-01-01T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-11.11,0.0,102.5,Medium,1.45,3.04,47,Low,False
trd_agentic_AI_20260101,agentic AI,2026-01-01T00:00:00,24,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-20.0,-7.69,102.5,Medium,2.85,5.99,59,Low,False
trd_prompt_engineering_20260101,prompt engineering,2026-01-01T00:00:00,18,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.88,-5.26,102.5,Medium,2.82,5.92,80,Low,False
trd_prompt_generation_20260102,prompt generation,2026-01-02T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,0.0,102.5,Medium,2.77,5.82,80,Low,False
trd_agentic_AI_20260102,agentic AI,2026-01-02T00:00:00,30,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,25.0,-11.76,102.5,Medium,2.36,4.96,69,Low,False
trd_prompt_engineering_20260102,prompt engineering,2026-01-02T00:00:00,19,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.56,0.0,102.5,Medium,3.13,6.57,52,Low,False
trd_prompt_generation_20260103,prompt generation,2026-01-03T00:00:00,8,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-20.0,102.5,Medium,3.14,6.59,61,Low,False
trd_agentic_AI_20260103,agentic AI,2026-01-03T00:00:00,26,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-13.33,-25.71,102.5,Medium,1.42,2.98,74,Low,False
trd_prompt_engineering_20260103,prompt engineering,2026-01-03T00:00:00,17,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-10.53,-10.53,102.5,Medium,1.65,3.46,78,Low,False
