event_id,started_at,ended_at,scheduled_to_end,budget,currency,event_type,source,channel,utm_source,utm_medium,utm_campaign,paid_budget_percent_used,impressions,clicks,click_through_rate,spend,conversions_attributed,attributed_revenue,roas,extraction_date
mkt_000108,2024-08-19T00:00:00Z,2024-08-28T00:00:00Z,2024-09-03T00:00:00Z,489.42,MXN,message,google,social,google,cpc,new_year_promo,64.59,5631,506,8.986,316.13,10,2752.67,8.7074,2026-07-04T05:01:03.099173
mkt_000109,2024-08-20T00:00:00Z,2024-08-23T00:00:00Z,2024-08-30T00:00:00Z,28.55,MXN,organic,twitter,social,twitter,social,black_friday,90.05,13683,130,0.9501,25.71,2,574.32,22.3384,2026-07-04T05:01:03.099173
mkt_000110,2024-08-20T00:00:00Z,2024-08-24T00:00:00Z,2024-08-29T00:00:00Z,432.96,USD,organic,tiktok,search,tiktok,social,summer_sale,42.42,11514,1293,11.2298,183.67,35,7824.66,42.6017,2026-07-04T05:01:03.099173
mkt_000111,2024-08-23T00:00:00Z,2024-08-26T00:00:00Z,2024-09-17T00:00:00Z,152.26,MXN,retargeting,google,search,google,cpc,q4_retarget,92.44,3843,180,4.6838,140.75,5,1481.41,10.5251,2026-07-04T05:01:03.099173
mkt_000112,2024-08-23T00:00:00Z,2024-08-26T00:00:00Z,2024-08-31T00:00:00Z,175.22,USD,influencer,mailchimp,sms,mailchimp,cpc,abandoned_cart_recovery,83.87,9961,1068,10.7218,146.96,39,7458.6,50.7526,2026-07-04T05:01:03.099173
mkt_000113,2024-08-23T00:00:00Z,2024-09-04T00:00:00Z,2024-09-12T00:00:00Z,179.97,USD,influencer,mailchimp,referral,mailchimp,referral,crypto_traders_jan,49.21,12979,1455,11.2104,88.56,51,14386.48,162.449,2026-07-04T05:01:03.099173
mkt_000114,2024-08-24T00:00:00Z,2024-08-29T00:00:00Z,2024-09-03T00:00:00Z,408.55,USD,ad,google,social,google,referral,new_year_promo,86.1,6736,329,4.8842,351.75,2,332.27,0.9446,2026-07-04T05:01:03.099173
mkt_000115,2024-08-24T00:00:00Z,2024-09-02T00:00:00Z,2024-09-05T00:00:00Z,427.72,EUR,influencer,tiktok,referral,tiktok,email,q4_retarget,56.65,13357,473,3.5412,242.29,2,537.52,2.2185,2026-07-04T05:01:03.099173
mkt_000116,2024-08-24T00:00:00Z,2024-08-28T00:00:00Z,2024-08-31T00:00:00Z,443.67,USD,post,mailchimp,referral,mailchimp,referral,crypto_traders_jan,58.19,13801,530,3.8403,258.19,13,3505.05,13.5755,2026-07-04T05:01:03.099173
mkt_000117,2024-08-24T00:00:00Z,2024-08-28T00:00:00Z,2024-09-05T00:00:00Z,352.16,MXN,ad,tiktok,sms,tiktok,social,new_year_promo,69.7,4705,532,11.3071,245.44,13,1656.21,6.7479,2026-07-04T05:01:03.099173
mkt_000118,2024-08-24T00:00:00Z,2024-08-26T00:00:00Z,2024-09-02T00:00:00Z,172.61,EUR,influencer,bing,direct,bing,email,crypto_traders_jan,42.12,5155,275,5.3346,72.71,2,336.22,4.6241,2026-07-04T05:01:03.099173
mkt_000119,2024-08-25T00:00:00Z,2024-09-08T00:00:00Z,2024-09-18T00:00:00Z,140.3,USD,ad,instagram,sms,instagram,display,black_friday,76.94,9172,420,4.5792,107.95,19,1825.07,16.9066,2026-07-04T05:01:03.099173
mkt_000120,2024-08-25T00:00:00Z,2024-09-01T00:00:00Z,2024-09-04T00:00:00Z,255.08,USD,retargeting,tiktok,social,tiktok,organic,new_year_promo,57.04,11649,544,4.6699,145.5,27,3701.7,25.4412,2026-07-04T05:01:03.099173
mkt_000121,2024-08-25T00:00:00Z,2024-09-04T00:00:00Z,2024-09-01T00:00:00Z,247.77,MXN,organic,twitter,sms,twitter,referral,new_year_promo,98.64,3896,8,0.2053,244.41,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000122,2024-08-25T00:00:00Z,2024-08-28T00:00:00Z,2024-09-22T00:00:00Z,229.17,MXN,message,twitter,referral,twitter,email,new_year_promo,43.34,6269,217,3.4615,99.33,3,307.82,3.099,2026-07-04T05:01:03.099173
mkt_000123,2024-08-26T00:00:00Z,2024-09-04T00:00:00Z,2024-09-14T00:00:00Z,411.15,USD,message,google,referral,google,display,abandoned_cart_recovery,75.56,6945,587,8.4521,310.66,5,1165.97,3.7532,2026-07-04T05:01:03.099173
mkt_000124,2024-08-26T00:00:00Z,2024-09-07T00:00:00Z,2024-09-08T00:00:00Z,86.62,MXN,ad,google,email,google,cpc,abandoned_cart_recovery,83.94,6720,343,5.1042,72.71,12,2754.41,37.8821,2026-07-04T05:01:03.099173
mkt_000125,2024-08-27T00:00:00Z,2024-09-04T00:00:00Z,2024-09-17T00:00:00Z,141.87,USD,retargeting,bing,display,bing,display,summer_sale,64.92,5559,660,11.8726,92.1,29,3928.1,42.6504,2026-07-04T05:01:03.099173
mkt_000126,2024-08-27T00:00:00Z,2024-09-10T00:00:00Z,2024-09-19T00:00:00Z,39.49,USD,ad,mailchimp,sms,mailchimp,organic,black_friday,98.33,14606,510,3.4917,38.83,11,1433.63,36.9207,2026-07-04T05:01:03.099173
mkt_000127,2024-08-28T00:00:00Z,2024-09-10T00:00:00Z,2024-09-17T00:00:00Z,189.87,USD,ad,mailchimp,social,mailchimp,referral,new_year_promo,62.35,5875,238,4.0511,118.38,7,893.3,7.546,2026-07-04T05:01:03.099173
mkt_000128,2024-08-28T00:00:00Z,2024-09-11T00:00:00Z,2024-09-13T00:00:00Z,369.61,EUR,organic,twitter,referral,twitter,email,brand_awareness,65.79,11390,574,5.0395,243.18,27,3150.11,12.9538,2026-07-04T05:01:03.099173
mkt_000129,2024-08-28T00:00:00Z,2024-09-02T00:00:00Z,2024-09-07T00:00:00Z,95.31,MXN,retargeting,mailchimp,direct,mailchimp,cpc,black_friday,60.26,6620,256,3.8671,57.43,8,2297.27,40.0012,2026-07-04T05:01:03.099173
mkt_000130,2024-08-29T00:00:00Z,2024-08-30T00:00:00Z,2024-09-25T00:00:00Z,36.35,MXN,post,mailchimp,search,mailchimp,referral,summer_sale,41.57,523,56,10.7075,15.11,2,168.71,11.1655,2026-07-04T05:01:03.099173
mkt_000131,2024-08-29T00:00:00Z,2024-09-05T00:00:00Z,2024-09-25T00:00:00Z,446.37,USD,post,tiktok,display,tiktok,email,black_friday,76.04,12131,98,0.8078,339.43,4,1149.39,3.3862,2026-07-04T05:01:03.099173
mkt_000132,2024-08-29T00:00:00Z,2024-09-01T00:00:00Z,2024-09-20T00:00:00Z,360.57,MXN,ad,instagram,social,instagram,referral,black_friday,94.03,14275,217,1.5201,339.05,3,116.97,0.345,2026-07-04T05:01:03.099173
mkt_000133,2024-08-29T00:00:00Z,2024-09-07T00:00:00Z,2024-09-19T00:00:00Z,493.61,EUR,ad,facebook,search,facebook,cpc,abandoned_cart_recovery,68.37,294,25,8.5034,337.47,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000134,2024-08-29T00:00:00Z,2024-09-12T00:00:00Z,2024-09-07T00:00:00Z,151.56,USD,retargeting,mailchimp,referral,mailchimp,social,brand_awareness,70.79,9414,747,7.935,107.29,14,2476.14,23.0789,2026-07-04T05:01:03.099173
mkt_000135,2024-08-30T00:00:00Z,2024-09-09T00:00:00Z,2024-09-10T00:00:00Z,170.81,MXN,influencer,tiktok,sms,tiktok,cpc,brand_awareness,50.32,5005,184,3.6763,85.95,3,844.9,9.8301,2026-07-04T05:01:03.099173
mkt_000136,2024-08-30T00:00:00Z,2024-09-12T00:00:00Z,2024-09-27T00:00:00Z,12.95,USD,retargeting,tiktok,display,tiktok,cpc,q4_retarget,93.36,6302,725,11.5043,12.09,36,1199.55,99.2184,2026-07-04T05:01:03.099173
mkt_000137,2024-08-30T00:00:00Z,2024-09-11T00:00:00Z,2024-09-16T00:00:00Z,276.01,USD,ad,tiktok,referral,tiktok,display,summer_sale,49.0,6257,66,1.0548,135.25,2,464.49,3.4343,2026-07-04T05:01:03.099173
mkt_000138,2024-08-30T00:00:00Z,2024-09-02T00:00:00Z,2024-09-08T00:00:00Z,13.09,USD,post,twitter,referral,twitter,cpc,crypto_traders_jan,45.3,10986,1153,10.4952,5.93,31,3044.81,513.4587,2026-07-04T05:01:03.099173
mkt_000139,2024-08-30T00:00:00Z,2024-09-09T00:00:00Z,2024-09-26T00:00:00Z,341.82,EUR,organic,mailchimp,email,mailchimp,social,brand_awareness,82.16,13594,1096,8.0624,280.83,42,5427.92,19.3281,2026-07-04T05:01:03.099173
mkt_000140,2024-08-31T00:00:00Z,2024-09-12T00:00:00Z,2024-09-09T00:00:00Z,355.04,EUR,retargeting,twitter,email,twitter,display,q4_retarget,76.57,9178,156,1.6997,271.87,1,76.8,0.2825,2026-07-04T05:01:03.099173
mkt_000141,2024-08-31T00:00:00Z,2024-09-10T00:00:00Z,2024-09-09T00:00:00Z,37.19,USD,message,facebook,referral,facebook,display,summer_sale,43.48,13207,919,6.9584,16.17,31,7486.87,463.0099,2026-07-04T05:01:03.099173
mkt_000142,2024-08-31T00:00:00Z,2024-09-02T00:00:00Z,2024-09-29T00:00:00Z,229.27,MXN,post,twitter,direct,twitter,display,crypto_traders_jan,63.06,9201,1002,10.8901,144.57,48,5958.34,41.2142,2026-07-04T05:01:03.099173
mkt_000143,2024-08-31T00:00:00Z,2024-09-11T00:00:00Z,2024-09-13T00:00:00Z,359.04,EUR,message,tiktok,email,tiktok,referral,new_year_promo,91.48,11082,40,0.3609,328.44,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000144,2024-08-31T00:00:00Z,2024-09-02T00:00:00Z,2024-09-16T00:00:00Z,126.2,EUR,retargeting,twitter,direct,twitter,display,brand_awareness,62.19,941,7,0.7439,78.48,1,53.74,0.6848,2026-07-04T05:01:03.099173
mkt_000145,2024-09-01T00:00:00Z,2024-09-07T00:00:00Z,2024-09-29T00:00:00Z,257.39,EUR,organic,twitter,referral,twitter,referral,brand_awareness,56.77,1995,18,0.9023,146.12,1,293.93,2.0116,2026-07-04T05:01:03.099173
mkt_000146,2024-09-01T00:00:00Z,2024-09-15T00:00:00Z,2024-09-13T00:00:00Z,398.67,MXN,ad,bing,sms,bing,email,new_year_promo,81.39,9888,88,0.89,324.48,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000147,2024-09-01T00:00:00Z,2024-09-05T00:00:00Z,2024-09-17T00:00:00Z,234.22,USD,ad,google,direct,google,referral,new_year_promo,61.13,11628,875,7.5249,143.18,22,4839.6,33.8008,2026-07-04T05:01:03.099173
mkt_000148,2024-09-01T00:00:00Z,2024-09-02T00:00:00Z,2024-09-24T00:00:00Z,346.54,MXN,ad,tiktok,email,tiktok,display,summer_sale,70.44,8774,750,8.548,244.1,27,7482.29,30.6526,2026-07-04T05:01:03.099173
mkt_000149,2024-09-02T00:00:00Z,2024-09-12T00:00:00Z,2024-09-24T00:00:00Z,150.19,MXN,post,bing,social,bing,cpc,q4_retarget,54.22,12747,318,2.4947,81.44,8,1746.28,21.4425,2026-07-04T05:01:03.099173
mkt_000150,2024-09-02T00:00:00Z,2024-09-05T00:00:00Z,2024-09-26T00:00:00Z,101.42,MXN,ad,bing,social,bing,referral,crypto_traders_jan,40.36,6607,691,10.4586,40.93,13,3141.75,76.7591,2026-07-04T05:01:03.099173
mkt_000151,2024-09-03T00:00:00Z,2024-09-07T00:00:00Z,2024-09-12T00:00:00Z,135.76,MXN,post,mailchimp,direct,mailchimp,cpc,brand_awareness,76.08,14531,791,5.4435,103.29,35,1080.5,10.4608,2026-07-04T05:01:03.099173
mkt_000152,2024-09-03T00:00:00Z,2024-09-08T00:00:00Z,2024-09-27T00:00:00Z,395.75,USD,organic,twitter,search,twitter,organic,summer_sale,95.27,6003,167,2.7819,377.02,2,123.12,0.3266,2026-07-04T05:01:03.099173
mkt_000153,2024-09-04T00:00:00Z,2024-09-06T00:00:00Z,2024-09-30T00:00:00Z,174.27,USD,post,bing,search,bing,cpc,new_year_promo,49.76,9224,52,0.5637,86.71,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000154,2024-09-04T00:00:00Z,2024-09-17T00:00:00Z,2024-09-20T00:00:00Z,456.45,MXN,organic,facebook,display,facebook,email,crypto_traders_jan,64.61,12176,1228,10.0854,294.93,9,787.87,2.6714,2026-07-04T05:01:03.099173
mkt_000155,2024-09-04T00:00:00Z,2024-09-11T00:00:00Z,2024-09-22T00:00:00Z,377.46,USD,ad,google,social,google,cpc,summer_sale,95.45,299,17,5.6856,360.27,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000156,2024-09-04T00:00:00Z,2024-09-12T00:00:00Z,2024-09-14T00:00:00Z,462.08,EUR,ad,google,email,google,email,black_friday,58.89,7286,800,10.98,272.12,30,6576.13,24.1663,2026-07-04T05:01:03.099173
mkt_000157,2024-09-04T00:00:00Z,2024-09-15T00:00:00Z,2024-09-18T00:00:00Z,67.55,USD,message,instagram,social,instagram,social,black_friday,84.52,6464,194,3.0012,57.09,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000158,2024-09-05T00:00:00Z,2024-09-07T00:00:00Z,2024-09-12T00:00:00Z,441.83,MXN,message,mailchimp,direct,mailchimp,organic,q4_retarget,62.1,11723,1235,10.5348,274.36,2,496.15,1.8084,2026-07-04T05:01:03.099173
mkt_000159,2024-09-05T00:00:00Z,2024-09-18T00:00:00Z,2024-09-18T00:00:00Z,365.88,EUR,organic,mailchimp,direct,mailchimp,referral,brand_awareness,78.47,10206,987,9.6708,287.09,31,6392.11,22.2652,2026-07-04T05:01:03.099173
mkt_000160,2024-09-05T00:00:00Z,2024-09-09T00:00:00Z,2024-09-22T00:00:00Z,55.63,USD,influencer,google,display,google,display,summer_sale,63.04,509,32,6.2868,35.07,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000161,2024-09-05T00:00:00Z,2024-09-19T00:00:00Z,2024-09-12T00:00:00Z,441.1,USD,message,bing,referral,bing,referral,brand_awareness,95.64,4068,154,3.7856,421.85,4,1084.44,2.5707,2026-07-04T05:01:03.099173
mkt_000162,2024-09-05T00:00:00Z,2024-09-15T00:00:00Z,2024-10-04T00:00:00Z,213.47,USD,post,facebook,social,facebook,organic,summer_sale,84.26,7729,212,2.7429,179.87,5,509.0,2.8298,2026-07-04T05:01:03.099173
mkt_000163,2024-09-06T00:00:00Z,2024-09-17T00:00:00Z,2024-10-01T00:00:00Z,176.58,USD,post,mailchimp,email,mailchimp,display,crypto_traders_jan,71.08,7287,112,1.537,125.52,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000164,2024-09-06T00:00:00Z,2024-09-15T00:00:00Z,2024-09-24T00:00:00Z,227.51,MXN,organic,google,referral,google,organic,new_year_promo,66.8,8998,507,5.6346,151.98,9,651.86,4.2891,2026-07-04T05:01:03.099173
mkt_000165,2024-09-06T00:00:00Z,2024-09-14T00:00:00Z,2024-10-01T00:00:00Z,498.88,MXN,retargeting,tiktok,direct,tiktok,email,summer_sale,86.82,7505,637,8.4877,433.13,12,2771.32,6.3984,2026-07-04T05:01:03.099173
mkt_000166,2024-09-06T00:00:00Z,2024-09-17T00:00:00Z,2024-09-27T00:00:00Z,489.78,MXN,ad,mailchimp,email,mailchimp,email,brand_awareness,99.6,14359,1499,10.4394,487.84,62,3051.84,6.2558,2026-07-04T05:01:03.099173
mkt_000167,2024-09-06T00:00:00Z,2024-09-10T00:00:00Z,2024-10-02T00:00:00Z,336.84,EUR,ad,tiktok,email,tiktok,organic,new_year_promo,95.48,10183,1017,9.9872,321.61,45,7777.09,24.1817,2026-07-04T05:01:03.099173
mkt_000168,2024-09-08T00:00:00Z,2024-09-09T00:00:00Z,2024-09-21T00:00:00Z,424.14,MXN,post,bing,search,bing,organic,summer_sale,44.41,13194,984,7.4579,188.36,25,4014.64,21.3137,2026-07-04T05:01:03.099173
mkt_000169,2024-09-09T00:00:00Z,2024-09-23T00:00:00Z,2024-09-24T00:00:00Z,279.19,MXN,message,mailchimp,display,mailchimp,display,crypto_traders_jan,53.38,12890,284,2.2033,149.03,3,92.57,0.6212,2026-07-04T05:01:03.099173
mkt_000170,2024-09-09T00:00:00Z,2024-09-16T00:00:00Z,2024-09-20T00:00:00Z,460.32,EUR,ad,twitter,social,twitter,social,q4_retarget,60.71,10621,579,5.4515,279.48,13,906.71,3.2443,2026-07-04T05:01:03.099173
mkt_000171,2024-09-09T00:00:00Z,2024-09-23T00:00:00Z,2024-09-29T00:00:00Z,206.06,MXN,post,twitter,direct,twitter,referral,crypto_traders_jan,85.25,5411,442,8.1685,175.67,15,3885.65,22.119,2026-07-04T05:01:03.099173
mkt_000172,2024-09-09T00:00:00Z,2024-09-23T00:00:00Z,2024-09-27T00:00:00Z,380.98,USD,post,facebook,social,facebook,email,crypto_traders_jan,42.96,10961,1188,10.8384,163.65,49,8228.39,50.2804,2026-07-04T05:01:03.099173
mkt_000173,2024-09-10T00:00:00Z,2024-09-22T00:00:00Z,2024-09-30T00:00:00Z,433.48,USD,retargeting,instagram,social,instagram,organic,abandoned_cart_recovery,62.72,13014,1554,11.941,271.87,8,1185.49,4.3605,2026-07-04T05:01:03.099173
mkt_000174,2024-09-10T00:00:00Z,2024-09-13T00:00:00Z,2024-09-23T00:00:00Z,31.37,USD,ad,facebook,referral,facebook,organic,black_friday,98.72,14093,1599,11.3461,30.97,75,6586.72,212.6807,2026-07-04T05:01:03.099173
mkt_000175,2024-09-10T00:00:00Z,2024-09-24T00:00:00Z,2024-10-03T00:00:00Z,254.81,EUR,message,mailchimp,search,mailchimp,organic,black_friday,44.77,5335,253,4.7423,114.07,10,1028.66,9.0178,2026-07-04T05:01:03.099173
mkt_000176,2024-09-10T00:00:00Z,2024-09-22T00:00:00Z,2024-09-29T00:00:00Z,365.82,MXN,message,bing,social,bing,social,crypto_traders_jan,96.53,13936,506,3.6309,353.11,22,6089.06,17.2441,2026-07-04T05:01:03.099173
mkt_000177,2024-09-11T00:00:00Z,2024-09-13T00:00:00Z,2024-09-24T00:00:00Z,268.19,EUR,ad,facebook,social,facebook,organic,q4_retarget,89.79,2362,123,5.2075,240.82,1,46.47,0.193,2026-07-04T05:01:03.099173
mkt_000178,2024-09-12T00:00:00Z,2024-09-26T00:00:00Z,2024-09-28T00:00:00Z,202.97,MXN,message,instagram,display,instagram,social,brand_awareness,99.0,4100,260,6.3415,200.94,1,188.94,0.9403,2026-07-04T05:01:03.099173
mkt_000179,2024-09-12T00:00:00Z,2024-09-21T00:00:00Z,2024-10-05T00:00:00Z,34.46,USD,post,twitter,display,twitter,referral,summer_sale,99.59,2250,236,10.4889,34.32,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000180,2024-09-13T00:00:00Z,2024-09-23T00:00:00Z,2024-10-11T00:00:00Z,164.76,USD,post,facebook,social,facebook,email,abandoned_cart_recovery,53.66,5315,234,4.4026,88.41,9,725.19,8.2026,2026-07-04T05:01:03.099173
mkt_000181,2024-09-13T00:00:00Z,2024-09-15T00:00:00Z,2024-09-24T00:00:00Z,281.14,USD,influencer,mailchimp,direct,mailchimp,cpc,summer_sale,75.74,1372,39,2.8426,212.93,1,220.39,1.035,2026-07-04T05:01:03.099173
mkt_000182,2024-09-13T00:00:00Z,2024-09-17T00:00:00Z,2024-10-08T00:00:00Z,145.23,MXN,post,google,sms,google,social,q4_retarget,63.0,4994,124,2.483,91.5,6,915.32,10.0035,2026-07-04T05:01:03.099173
mkt_000183,2024-09-13T00:00:00Z,2024-09-14T00:00:00Z,2024-10-05T00:00:00Z,124.54,USD,post,facebook,direct,facebook,referral,black_friday,49.85,8709,598,6.8665,62.08,23,1057.77,17.0388,2026-07-04T05:01:03.099173
mkt_000184,2024-09-14T00:00:00Z,2024-09-16T00:00:00Z,2024-10-14T00:00:00Z,495.14,EUR,message,bing,sms,bing,cpc,summer_sale,79.88,4657,515,11.0586,395.54,19,3528.31,8.9202,2026-07-04T05:01:03.099173
mkt_000185,2024-09-14T00:00:00Z,2024-09-21T00:00:00Z,2024-10-09T00:00:00Z,71.44,MXN,influencer,google,direct,google,organic,black_friday,40.51,4243,413,9.7337,28.94,16,2745.6,94.8721,2026-07-04T05:01:03.099173
mkt_000186,2024-09-14T00:00:00Z,2024-09-22T00:00:00Z,2024-10-10T00:00:00Z,432.31,USD,organic,facebook,sms,facebook,display,new_year_promo,45.01,7578,334,4.4075,194.58,12,1143.0,5.8742,2026-07-04T05:01:03.099173
mkt_000187,2024-09-15T00:00:00Z,2024-09-25T00:00:00Z,2024-09-29T00:00:00Z,342.77,USD,influencer,google,social,google,social,brand_awareness,51.35,14742,1560,10.582,176.01,57,11577.64,65.7783,2026-07-04T05:01:03.099173
mkt_000188,2024-09-15T00:00:00Z,2024-09-16T00:00:00Z,2024-09-26T00:00:00Z,146.22,USD,ad,facebook,social,facebook,email,crypto_traders_jan,46.89,1068,116,10.8614,68.56,3,419.18,6.1141,2026-07-04T05:01:03.099173
mkt_000189,2024-09-15T00:00:00Z,2024-09-22T00:00:00Z,2024-09-22T00:00:00Z,317.02,USD,retargeting,instagram,search,instagram,email,crypto_traders_jan,47.51,1467,30,2.045,150.63,1,257.1,1.7068,2026-07-04T05:01:03.099173
mkt_000190,2024-09-15T00:00:00Z,2024-09-20T00:00:00Z,2024-10-05T00:00:00Z,48.57,EUR,retargeting,mailchimp,display,mailchimp,social,crypto_traders_jan,89.23,9611,343,3.5688,43.34,12,2805.66,64.736,2026-07-04T05:01:03.099173
mkt_000191,2024-09-16T00:00:00Z,2024-09-20T00:00:00Z,2024-10-09T00:00:00Z,190.98,MXN,ad,tiktok,email,tiktok,cpc,crypto_traders_jan,68.82,1009,107,10.6046,131.44,1,103.69,0.7889,2026-07-04T05:01:03.099173
mkt_000192,2024-09-16T00:00:00Z,2024-09-26T00:00:00Z,2024-10-01T00:00:00Z,263.82,USD,post,bing,display,bing,referral,new_year_promo,97.92,4714,143,3.0335,258.32,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000193,2024-09-16T00:00:00Z,2024-09-28T00:00:00Z,2024-09-26T00:00:00Z,11.65,USD,influencer,google,social,google,email,summer_sale,45.06,1650,91,5.5152,5.25,2,74.3,14.1524,2026-07-04T05:01:03.099173
mkt_000194,2024-09-16T00:00:00Z,2024-09-21T00:00:00Z,2024-10-13T00:00:00Z,356.38,USD,retargeting,bing,display,bing,email,q4_retarget,53.1,11072,366,3.3056,189.23,18,715.84,3.7829,2026-07-04T05:01:03.099173
mkt_000195,2024-09-17T00:00:00Z,2024-09-24T00:00:00Z,2024-10-01T00:00:00Z,456.27,MXN,organic,bing,referral,bing,email,q4_retarget,89.98,2594,220,8.4811,410.55,8,1356.85,3.305,2026-07-04T05:01:03.099173
mkt_000196,2024-09-18T00:00:00Z,2024-09-28T00:00:00Z,2024-10-07T00:00:00Z,369.74,MXN,organic,facebook,email,facebook,social,brand_awareness,65.78,2433,173,7.1106,243.21,4,291.63,1.1991,2026-07-04T05:01:03.099173
mkt_000197,2024-09-19T00:00:00Z,2024-09-26T00:00:00Z,2024-09-27T00:00:00Z,431.96,MXN,message,tiktok,social,tiktok,cpc,summer_sale,62.28,11991,675,5.6292,269.01,6,191.91,0.7134,2026-07-04T05:01:03.099173
mkt_000198,2024-09-19T00:00:00Z,2024-10-01T00:00:00Z,2024-10-01T00:00:00Z,122.66,MXN,influencer,twitter,email,twitter,organic,brand_awareness,54.08,6078,175,2.8792,66.34,4,415.68,6.2659,2026-07-04T05:01:03.099173
mkt_000199,2024-09-19T00:00:00Z,2024-09-24T00:00:00Z,2024-10-10T00:00:00Z,80.32,USD,message,tiktok,display,tiktok,organic,summer_sale,74.33,12225,1457,11.9182,59.7,41,8540.46,143.0563,2026-07-04T05:01:03.099173
mkt_000200,2024-09-19T00:00:00Z,2024-09-29T00:00:00Z,2024-09-26T00:00:00Z,429.71,EUR,post,twitter,referral,twitter,referral,new_year_promo,91.75,12935,509,3.9351,394.24,20,4609.97,11.6933,2026-07-04T05:01:03.099173
mkt_000201,2024-09-19T00:00:00Z,2024-09-20T00:00:00Z,2024-10-07T00:00:00Z,91.81,MXN,post,tiktok,sms,tiktok,referral,abandoned_cart_recovery,49.13,7391,541,7.3197,45.11,12,3130.06,69.3873,2026-07-04T05:01:03.099173
mkt_000202,2024-09-20T00:00:00Z,2024-09-27T00:00:00Z,2024-09-29T00:00:00Z,300.92,USD,post,instagram,display,instagram,display,crypto_traders_jan,97.91,13318,1057,7.9366,294.63,37,9554.12,32.4275,2026-07-04T05:01:03.099173
mkt_000203,2024-09-20T00:00:00Z,2024-09-22T00:00:00Z,2024-10-06T00:00:00Z,401.7,USD,organic,instagram,sms,instagram,display,abandoned_cart_recovery,62.85,10623,278,2.617,252.46,7,1168.93,4.6302,2026-07-04T05:01:03.099173
mkt_000204,2024-09-20T00:00:00Z,2024-10-01T00:00:00Z,2024-10-17T00:00:00Z,336.78,MXN,retargeting,instagram,direct,instagram,organic,black_friday,46.27,14253,388,2.7222,155.84,8,569.24,3.6527,2026-07-04T05:01:03.099173
mkt_000205,2024-09-22T00:00:00Z,2024-09-27T00:00:00Z,2024-10-09T00:00:00Z,145.86,MXN,retargeting,facebook,sms,facebook,organic,abandoned_cart_recovery,86.71,8993,743,8.262,126.47,13,1206.42,9.5392,2026-07-04T05:01:03.099173
mkt_000206,2024-09-22T00:00:00Z,2024-09-23T00:00:00Z,2024-09-30T00:00:00Z,56.14,MXN,ad,twitter,search,twitter,social,q4_retarget,67.15,9086,418,4.6005,37.7,15,4268.05,113.2109,2026-07-04T05:01:03.099173
mkt_000207,2024-09-22T00:00:00Z,2024-10-03T00:00:00Z,2024-10-08T00:00:00Z,398.67,USD,message,instagram,sms,instagram,display,new_year_promo,60.99,14502,1226,8.454,243.15,14,583.85,2.4012,2026-07-04T05:01:03.099173
mkt_000208,2024-09-22T00:00:00Z,2024-09-26T00:00:00Z,2024-09-29T00:00:00Z,83.03,USD,message,bing,display,bing,email,q4_retarget,52.7,3040,222,7.3026,43.76,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_000209,2024-09-22T00:00:00Z,2024-09-29T00:00:00Z,2024-10-11T00:00:00Z,403.42,USD,influencer,twitter,sms,twitter,email,brand_awareness,88.46,11064,1008,9.1106,356.87,49,14244.57,39.9153,2026-07-04T05:01:03.099173
mkt_000210,2024-09-24T00:00:00Z,2024-10-08T00:00:00Z,2024-10-15T00:00:00Z,102.49,EUR,influencer,mailchimp,direct,mailchimp,cpc,new_year_promo,59.23,7698,391,5.0792,60.7,6,942.68,15.5301,2026-07-04T05:01:03.099173
mkt_000211,2024-09-24T00:00:00Z,2024-10-07T00:00:00Z,2024-10-10T00:00:00Z,321.36,EUR,ad,facebook,sms,facebook,cpc,summer_sale,43.41,4248,234,5.5085,139.5,8,788.3,5.6509,2026-07-04T05:01:03.099173
mkt_000212,2024-09-25T00:00:00Z,2024-09-30T00:00:00Z,2024-10-05T00:00:00Z,439.82,MXN,ad,instagram,search,instagram,display,new_year_promo,49.42,12002,501,4.1743,217.38,25,5681.73,26.1373,2026-07-04T05:01:03.099173
mkt_000213,2024-09-25T00:00:00Z,2024-10-02T00:00:00Z,2024-10-04T00:00:00Z,302.29,USD,ad,google,referral,google,email,black_friday,79.95,12848,1361,10.5931,241.68,40,10509.66,43.4858,2026-07-04T05:01:03.099173
mkt_000214,2024-09-25T00:00:00Z,2024-10-05T00:00:00Z,2024-10-15T00:00:00Z,285.53,EUR,ad,twitter,social,twitter,social,crypto_traders_jan,99.56,11072,775,6.9996,284.27,23,3618.26,12.7283,2026-07-04T05:01:03.099173
